	TCGA_BR_PFS	TCGA_BR_OS	META_BR_PFS	META_BR_OS	TCGA_SKCM_PFS	TCGA_SKCM_OS	TCGA_LUAD_PFS	TCGA_LUAD_OS	TCGA_LUSC_PFS	TCGA_LUSC_OS	TCGA_HNSC_PFS	TCGA_HNSC_OS	TCGA_COAD_PFS	TCGA_COAD_OS	TCGA_KIRC_PFS	TCGA_KIRC_OS	train_prop	ntrees
18	0.213417940931431	0.470974923386533	0.128167302800417	0.0450426512369742	0.680371743257937	0.942734886692665	0.375945618135326	0.484719486998167	0.174590605411563	0.393109614674623	0.144687042702929	0.196657306342264	0.989161651256399	0.45731862087702	0.157090632044175	0.0816844397912257	25	450
19	0.213417940931431	0.470974923386533	0.116130977533589	0.0424138840772825	0.821192646601286	0.748330358293381	0.448444366656826	0.535675586546588	0.218390141772363	0.467285469320119	0.0648650045665375	0.096301381775849	0.989161651256399	0.45731862087702	0.206363683109095	0.121864552758779	25	500
20	0.657677415157569	0.45494486079274	0.279891750235324	0.0722700335676417	0.593775209398401	0.864401451756683	0.960566408812212	0.287447388798718	0.178147682094687	0.966175930467636	0.139960006743642	0.382318160634862	0.904988868264479	0.31462089897324	0.959438156987173	0.617133171085616	30	10
21	0.20511153031218	0.193467644341065	0.315964904434997	0.232365079347698	0.806230854403224	0.538185126518301	0.580794654655334	0.869402447339852	0.0821035693676337	0.424045355803931	0.00386238375519579	0.0235324351966092	0.634948059510316	0.276115089630453	0.122801358371218	0.0403132943649205	30	15
22	0.867466460782247	0.154451788940776	0.23729322153385	0.569685583197338	0.860579397661092	0.393216004099113	0.946571779364632	0.913130173872609	0.622649207647483	0.819189223617423	0.132197318479732	0.278397309609137	0.341630086354432	0.299765114905832	0.0679458323773901	0.0378288040829635	30	25
23	0.386102171943705	0.0828449619796937	0.982176811326699	0.690487828836371	0.435246351134541	0.82663228018403	0.922993115479252	0.348554574154799	0.152090518761193	0.575331038445915	0.0109405700596275	0.0279539865684715	0.991537469140785	0.582651400048442	0.341690071769169	0.0964846621118248	30	50
24	0.810666340218976	0.271174847323208	0.574195212917411	0.419379484287628	0.435246351134541	0.82663228018403	0.888861316015797	0.39248036761282	0.056275963349461	0.174776434871717	0.00981676722305214	0.0207552159585366	0.513190764968597	0.454882086419448	0.46940304903876	0.162307469523558	30	75
25	0.844450645803206	0.109108442803255	0.593619579667022	0.417709208200641	0.435246351134541	0.82663228018403	0.840315197877602	0.211304316207503	0.161520345810374	0.307935952496735	0.00138155018334775	0.00143610860708011	0.79453292584052	0.296549354791597	0.520968449412826	0.250935598899282	30	100
26	0.832117925453383	0.0602499405698405	0.783931489597102	0.310637034599931	0.296423414688387	0.59800834146247	0.526069027520049	0.231297280890156	0.381295228982618	0.636918475169761	0.00673019655256929	0.01791343955179	0.94655918362101	0.314054304121938	0.498565972855846	0.492185748473364	30	175
27	0.96021657883346	0.0474214369778686	0.71476336143986	0.518462169872556	0.296423414688387	0.543592071629148	0.259227140121646	0.088699314158668	0.311663687580041	0.746476532084531	0.0596967848316947	0.128826665381562	0.917099352232578	0.376567678944514	0.980149859560198	0.88741934261086	30	190
28	0.76142322581822	0.0632838859984758	0.658169582891087	0.206779628352046	0.435246351134541	0.82663228018403	0.552672310820327	0.266643175918346	0.229607140571448	0.546294711401148	0.0142814990844246	0.0465011994700132	0.790593514932658	0.406600210486449	0.283591665761409	0.287976205397126	30	200
29	0.998486549819653	0.044689752377888	0.691986246171426	0.424922938184666	0.490769005898109	0.785467820225493	0.304005584402561	0.170815192270663	0.378355970565645	0.758413733463993	0.0204766271537211	0.0586975561061988	0.994130782772717	0.403447401737122	0.873022349221257	0.885482751651389	30	225
30	0.875278009408773	0.164184944715031	0.686515751231626	0.269848057182102	0.67865472248969	0.900124326794289	0.301864980745609	0.128574173653116	0.290116690180256	0.439622364676076	0.00924223585071113	0.019751438128981	0.806136274089675	0.260584317843808	0.962083579034082	0.806618971627851	30	250
31	0.988001057643107	0.0754685318375315	0.782676615686765	0.347617851798429	0.435246351134541	0.82663228018403	0.798437883070504	0.362046289263867	0.27458353508526	0.381234112469476	0.0022922985187192	0.00443431058081515	0.686668338394779	0.694139910508598	0.928341732024589	0.504073132791545	30	275
32	0.988001057643107	0.0754685318375315	0.705601055864618	0.24776438306305	0.435246351134541	0.82663228018403	0.923466676189802	0.385451558277039	0.337338292636788	0.44776356681786	0.00666144609168779	0.0105753127347833	0.986358775790408	0.5928724781223	0.987911156769754	0.421941106985594	30	300
33	0.945140301784284	0.0713424073178956	0.834720296132756	0.346328536404265	0.67865472248969	0.900124326794289	0.671596475808004	0.199328760787998	0.195489385128275	0.304154180747056	0.0053777451825623	0.010457280671224	0.371219065185979	0.949780014470791	0.819601084311564	0.769432396297199	30	325
34	0.875278009408773	0.164184944715031	0.930116749069396	0.579931232113214	0.67865472248969	0.900124326794289	0.73511958780838	0.219214410755624	0.210779755440258	0.339896961723387	0.0137042915955448	0.0297849127560665	0.700172918195497	0.721792795181598	0.696585973258529	0.764255152101413	30	350
35	0.724870797054942	0.191611461733786	0.835381262701433	0.476755806345735	0.67865472248969	0.900124326794289	0.491489944718635	0.136760577808229	0.188080675344279	0.283263851465338	0.0113591262778105	0.0152837505633252	0.831577636461978	0.351978964290622	0.921762635193549	0.29002215344549	30	375
36	0.77574030043827	0.102989649113025	0.660646050807917	0.250653734652146	0.786969711837399	0.856889096123673	0.51686825773356	0.0819814601397287	0.192404992825783	0.232453438250418	0.00181443562623621	0.00384539764820503	0.496426460571939	0.260891575968942	0.666428810662354	0.20074998077443	30	400
37	0.844967577478927	0.0949454179126695	0.971327197943032	0.472221165128385	0.67865472248969	0.900124326794289	0.634122390215422	0.112889880700775	0.304482629474306	0.381631222631108	0.00271577267257348	0.0053009972970175	0.880662985340164	0.536654183639738	0.644273519228885	0.290959005437118	30	450
38	0.949949722895322	0.0721441900549485	0.817598507822246	0.356623116997235	0.490769005898109	0.850050068723588	0.448323137798661	0.0369166204292768	0.144601815261101	0.244354075148758	0.00416963154152027	0.00558765846572761	0.579639835749677	0.246482705028765	0.763217352204226	0.448575354388848	30	500
39	0.0630559505532113	0.186855596710198	0.757847072622427	0.881576689560927	0.271828373013779	0.796154241843108	0.370569974180295	0.392937078810291	0.137268428963689	0.174342264358013	0.85225647600579	0.539719740402947	0.516782388562938	0.473904055746992	0.266086764091296	0.144512999502992	35	10
40	0.070881634276665	0.0441279975375381	0.247625012363498	0.469975300681524	0.637581714289278	0.717201294838779	0.200341130693667	0.533247938927126	0.699796703226195	0.656448861595368	0.743024895257461	0.452684406721509	0.270837672082689	0.973625069559264	0.000854656400617191	0.00113844993718556	35	15
41	0.0674508625769646	0.0439919559478367	0.914955140257542	0.766747051012396	0.258063247883811	0.15625249471743	0.315396557547382	0.66498122772716	0.403896511774463	0.209566655171015	0.357218223399192	0.264409892227062	0.0794055314660364	0.0712008494826103	0.00262120854875597	0.0167484837362887	35	25
42	0.589687437392996	0.525656917367015	0.862864252072971	0.821058474568733	0.927716694404659	0.954656747957378	0.126881937063264	0.696239867666034	0.18600633451599	0.540917080712457	0.129062293449885	0.217782904935022	0.893592330536242	0.738196453221232	0.0599318815271827	0.10524589242071	35	50
43	0.170033351152221	0.0764164840779183	0.822341204041514	0.685849534591583	0.171093589610458	0.523100206425179	0.640661993422404	0.841413450176256	0.648513746515048	0.828376393662765	0.124055599449851	0.240642478846946	0.519527370169734	0.608860476548446	0.569718727597606	0.376848993598899	35	75
44	0.538001427256719	0.136876466137991	0.431208146368033	0.193975642968051	0.502356068011767	0.996495209114136	0.775909858014014	0.909529808248336	0.652642376645083	0.868436442935358	0.0657938174819113	0.107104517916838	0.807662233897083	0.615573290900984	0.37493159442872	0.332625711978756	35	100
45	0.46490537475645	0.186477615751701	0.557843900049136	0.273929025579328	0.589731214154881	0.964307655751326	0.292435296973432	0.872590480930039	0.405854610254343	0.555910505456439	0.124067422173838	0.111587511505592	0.389577019765615	0.609151606939456	0.513080987262265	0.288963202215856	35	175
46	0.612247841601967	0.23634509862376	0.276586215327829	0.125982809271667	0.501134539294192	0.922935178856485	0.594233794605139	0.659147459718669	0.506105233497798	0.659575562193637	0.185185797880168	0.161951464115979	0.578136518085048	0.375834511350666	0.297188030171409	0.155313435604257	35	190
47	0.426748513536495	0.30903608976079	0.215834653998987	0.107000392019696	0.589731214154881	0.964307655751326	0.460525450221229	0.581259093397296	0.380279039220707	0.554234098873768	0.222101355935361	0.185575449257175	0.830127180823675	0.192101032547364	0.355571977494779	0.210709805103296	35	200
48	0.426748513536495	0.30903608976079	0.237588399539623	0.0874071065641458	0.788881290049556	0.898776696672801	0.501908928002501	0.524379438318775	0.34030647924261	0.555404240154331	0.366920936078246	0.291193323667911	0.679056614516243	0.370124038144142	0.33706301307729	0.2182073789288	35	225
49	0.501124141899394	0.343930766234389	0.150417632729787	0.0484240481888598	0.788881290049556	0.898776696672801	0.585702718093587	0.429849906239173	0.422759914133607	0.644543626790065	0.474095938391324	0.386987761190947	0.613936672713033	0.518362633768347	0.137910464380665	0.0953398266267543	35	250
50	0.521963494539226	0.352519215314203	0.187467611524375	0.0722112218705347	0.788881290049556	0.898776696672801	0.716546062598126	0.520913771805374	0.35927892524315	0.695278870152254	0.312154228597136	0.19084041153582	0.997517592534031	0.289818654772072	0.28654858401812	0.105792263574149	35	275
51	0.50394214320943	0.343930766234389	0.229142986353226	0.113316760451991	0.680371743257937	0.942734886692665	0.437390389665679	0.705844317211485	0.222463683462433	0.361416196750182	0.380146584485528	0.286750088647907	0.634465355418849	0.398950574852649	0.28375632476623	0.177616243264758	35	300
52	0.50394214320943	0.343930766234389	0.269857296487805	0.185251148367495	0.680371743257937	0.942734886692665	0.451651642915406	0.627004607644696	0.37218114687279	0.53920667210502	0.364555831607292	0.274070404224571	0.529349664498083	0.587922256097386	0.320668286764347	0.197270958092127	35	325
53	0.50394214320943	0.343930766234389	0.168972840516609	0.0503428660305883	0.680371743257937	0.942734886692665	0.34654999085807	0.770195993900422	0.37218114687279	0.53920667210502	0.314613673254742	0.215477261654487	0.634465355418849	0.398950574852649	0.28428736443176	0.177759471785435	35	350
54	0.50394214320943	0.343930766234389	0.263544832300077	0.0925263035978587	0.680371743257937	0.942734886692665	0.528025378074986	0.683052495317898	0.37971167689695	0.520038226072475	0.203910840972972	0.25497377485807	0.755410084162038	0.328852227162692	0.185559634384082	0.119213554384145	35	375
55	0.50394214320943	0.343930766234389	0.327166167936384	0.120765434717719	0.680371743257937	0.942734886692665	0.528025378074986	0.683052495317898	0.268748010616035	0.50713914655679	0.296246970739441	0.266745550770442	0.64203671264991	0.501739798149594	0.208392874925398	0.133909498661831	35	400
56	0.393769360026932	0.289672471719271	0.470478245008613	0.192500386097889	0.680371743257937	0.942734886692665	0.528025378074986	0.683052495317898	0.37971167689695	0.520038226072475	0.15660606533075	0.127182265453625	0.597249665329068	0.53605326601414	0.182643976143807	0.125280456580781	35	450
57	0.393769360026932	0.289672471719271	0.400729051207689	0.155660262505605	0.680371743257937	0.942734886692665	0.520293601975373	0.588449336162234	0.431711796111792	0.730208841227505	0.163120781153613	0.10242397938732	0.648161754091841	0.497108208071437	0.221796952516541	0.148887744406062	35	500
58	0.30027627252704	0.127489651076628	0.802493261345525	0.914869847146678	NA	NA	0.135478017827442	0.606360661607789	0.347287111544741	0.743510303283285	0.193717856904212	0.273606542751608	0.0185385091378369	0.0399250707239048	0.0605138756395369	0.0216545185357987	40	10
59	0.705275887537016	0.31663288616076	0.174437459043998	0.201401275154218	0.488649107148093	0.875165849668771	0.278567315292918	0.846305151778479	0.261986023000996	0.362795587490398	0.0278862536892605	0.0390105956448651	0.544686714336699	0.847441937232638	0.180292314000435	0.116261849814439	40	15
60	0.724178356311611	0.924132420297237	0.879187996024901	0.850315756139543	0.488649107148093	0.875165849668771	0.203515663601187	0.9350103656086	0.484303598808796	0.484676040029411	0.057839885628522	0.209631908596065	0.00955993265587974	0.0434679218853916	0.020069055886415	0.00935421265845504	40	25
61	0.389255882551856	0.169221913846388	0.994689007558014	0.858745439485912	0.750887383630439	0.246494215713267	0.296142697336869	0.861849850228863	0.70545078792792	0.932492805264814	0.173788717818487	0.219431136742299	0.135635792677178	0.19801405707548	0.00128739308429633	0.0023750372478986	40	50
62	0.969562514958772	0.708532356050263	0.0224952682743593	0.00793277960997696	0.365026425159507	0.852882054654071	0.0580012617397784	0.925287256430903	0.501188743567419	0.760980850921726	0.296556776183706	0.233691095462985	0.79888902061879	0.505837124652074	0.111796185712241	0.0241821160466665	40	75
63	0.943261002262837	0.649136152790114	0.0362356465047663	0.0239800249081892	0.634732153807272	0.349950905370702	0.0770167431504971	0.686247744609915	0.993470466571999	0.85475297901342	0.356004844046468	0.284750638507501	0.857765002720921	0.962728315113341	0.0305859934860501	0.0115569220603903	40	100
64	0.533974661760983	0.868450468032547	0.203724453793455	0.0875586358461465	0.365026425159507	0.852882054654071	0.176161912124664	0.66510772467987	0.434362723915498	0.451229849459715	0.223510487275075	0.248387249458099	0.712593255109231	0.461226267883879	0.0416322274324369	0.0222029560306655	40	175
65	0.943261002262837	0.649136152790114	0.202842894077101	0.10193198024354	0.537169741451025	0.759841311657973	0.213891992098126	0.878973968099581	0.909941032643154	0.748961833702526	0.438150591549774	0.419708484569678	0.569771185268482	0.285406350946533	0.0802069950526021	0.0263067364362847	40	190
66	0.886291964656451	0.611447714429648	0.190930468159978	0.138145529741814	0.904152502551284	0.262677407692786	0.292563544875858	0.875965521460093	0.970263330870274	0.831146848082778	0.453867124379536	0.323666535210054	0.628455411265364	0.736126131507618	0.0358005354282434	0.0201874473055336	40	200
67	0.886291964656451	0.611447714429648	0.255625566544762	0.234491122614801	0.904152502551284	0.262677407692786	0.0671823038909212	0.52314252253027	0.782470372196448	0.58531667513173	0.301604477883609	0.164752672782277	0.710353744545912	0.915472326162861	0.0285252866179704	0.0139887866743332	40	225
68	0.886291964656451	0.611447714429648	0.368520058600906	0.271984416449722	0.904152502551284	0.262677407692786	0.345027473814087	0.970660206079533	0.619912603388747	0.465330026912114	0.230080918982343	0.129032172909705	0.820157789881005	0.839801923077135	0.176261842326339	0.0989427852286772	40	250
69	0.886291964656451	0.611447714429648	0.314248510148639	0.270172821683281	0.904152502551284	0.262677407692786	0.428626647503496	0.914379486077599	0.479007648388696	0.448746125487321	0.226979884209852	0.220036090248709	0.138730507228665	0.857804378879616	0.0206836555839696	0.0188751170334978	40	275
70	0.886291964656451	0.611447714429648	0.386134988009447	0.330865366759296	0.904152502551284	0.262677407692786	0.500527316716965	0.953919020783154	0.479007648388696	0.448746125487321	0.226452178272325	0.132753473316832	0.368103067548296	0.895676391331982	0.0518820049898062	0.0398036928304746	40	300
71	0.943261002262837	0.649136152790114	0.360321764898463	0.309106429714807	0.904152502551284	0.262677407692786	0.32899772119845	0.952975988367135	0.486796534811784	0.456188881968987	0.160467653563341	0.096964117594655	0.368103067548296	0.895676391331982	0.0546646974814362	0.0326859168893362	40	325
72	0.943261002262837	0.649136152790114	0.145851905810903	0.114102690326627	0.904152502551284	0.262677407692786	0.32899772119845	0.952975988367135	0.429155567475981	0.362810381392783	0.187823385302242	0.130228147805067	0.138730507228665	0.857804378879616	0.0691107919926112	0.0340401556171048	40	350
73	0.943261002262837	0.649136152790114	0.145851905810903	0.114102690326627	0.904152502551284	0.262677407692786	0.32899772119845	0.952975988367135	0.55966962626875	0.452853730795984	0.160467653563341	0.096964117594655	0.138730507228665	0.857804378879616	0.117445819962222	0.0666476011340278	40	375
74	0.943261002262837	0.649136152790114	0.0983663505719283	0.0780035457274944	0.904152502551284	0.262677407692786	0.27813694380337	0.897386467781345	0.55966962626875	0.452853730795984	0.143563242824018	0.153674802584497	0.075360366565215	0.75286503999344	0.0839217012668298	0.0493184514510854	40	400
75	0.943261002262837	0.649136152790114	0.0670027253934528	0.0469488236700462	0.904152502551284	0.262677407692786	0.323679156418044	0.65775702502785	0.661113439152765	0.831725693637671	0.245250241411798	0.164412722401252	0.378623015288047	0.895676391331982	0.084667178129627	0.0400977666186263	40	450
76	0.943261002262837	0.649136152790114	0.0670027253934528	0.0469488236700462	0.904152502551284	0.262677407692786	0.371637525181092	0.561736260444876	0.661113439152765	0.831725693637671	0.245250241411798	0.164412722401252	0.138730507228665	0.857804378879616	0.0839217012668298	0.0493184514510854	40	500
77	0.779634484182755	0.762177610539314	0.533905596479458	0.616428453428635	0.805397374429539	0.757832889316371	0.0369682341668476	0.173826246011937	0.94139690033058	0.919569203325603	0.314637705523252	0.291559633231486	0.569653962057624	0.687003521802995	0.0500741860059244	0.00726434302545702	45	10
78	0.131345266208201	0.333185041901242	0.71637934267166	0.512002970593959	0.262758587912832	0.409521482291272	0.528954443841162	0.508433927571459	0.423043647482811	0.657950694202873	0.258477503601133	0.339552680305032	0.568111388916092	0.0927191518392376	0.179340459339901	0.155362097779261	45	15
79	0.229585421438273	0.248342693659547	0.677420971625866	0.380493547702426	0.213311403132539	0.383564542994592	0.992346449948852	0.204962359052247	0.0975591597548239	0.21712444826187	0.0466484598547644	0.0418924761610788	0.562143221405434	0.111842898227541	0.857477221352889	0.40609106467889	45	25
80	0.739475887710568	0.978667086952143	0.386737012836601	0.169745105932709	0.476154053067496	0.76783749159874	0.369129151107786	0.435172881183109	0.478214117588488	0.475967871150098	0.225094887486538	0.314752903550538	0.812449766116892	0.277037318338117	0.00115085474564832	0.00450254155407812	45	50
81	0.531058738319755	0.833374717873935	0.299645100580065	0.212489699622824	0.691521656569554	0.575419032013052	0.0854702701511531	0.842170588504777	0.872042787294783	0.780150054103488	0.491963538348201	0.614918831770685	0.923705777944833	0.435499797560997	0.00222452967767537	0.00821267034918438	45	75
82	0.739475887710568	0.905599978845942	0.227919885060983	0.183413473759796	0.842787573567418	0.347040065270924	0.333026546046849	0.493587194751965	0.746460251747085	0.75299088352848	0.723435343592021	0.770244177231042	0.964782359658152	0.478339675479756	0.0434825405332997	0.0462244347162589	45	100
83	0.927750909607969	0.735017248222599	0.340343394760098	0.274438749387653	0.627904469338248	0.43640691332701	0.215267482440528	0.932302927549061	0.75241467546847	0.607744111848352	0.235570202009433	0.219477531461378	0.887624486271635	0.430617563352247	0.035524354787806	0.0537302984698569	45	175
84	0.956181408254658	0.649136152790114	0.29352427447935	0.238519708670994	0.627904469338248	0.43640691332701	0.193489737946617	0.806504350822432	0.851938894975779	0.672441683173503	0.207744639875353	0.185511156388349	0.887624486271635	0.430617563352247	0.0197642729617813	0.0389178176789006	45	190
85	0.927750909607969	0.735017248222599	0.29352427447935	0.238519708670994	0.359799525311991	0.936661289913604	0.157945108432204	0.387046463070852	0.815778436617655	0.708929297734562	0.178540418300164	0.167369325087257	0.887624486271635	0.430617563352247	0.00830658000577836	0.0124190507804747	45	200
86	0.927750909607969	0.735017248222599	0.29352427447935	0.238519708670994	0.522674467267875	0.768036642597645	0.233257312751909	0.526093805102715	0.502732891415826	0.466332543159318	0.136595588078123	0.13285528883686	0.887624486271635	0.430617563352247	0.0567327368624263	0.0722969853078342	45	225
87	0.476891391086726	0.539685991755125	0.499785992081567	0.441379834347498	0.88216923095196	0.468853715512905	0.585791394713032	0.496989985204985	0.797050489951053	0.261400008308514	0.111813760563234	0.202262351154346	0.895779138510188	0.933337109361744	0.0198002469337599	0.0162317267496211	45	250
88	0.956181408254658	0.649136152790114	0.275058833926403	0.245917411479184	0.897051561209709	0.262677407692786	0.0534252580813567	0.974782580877018	0.57888343189579	0.518759972734065	0.136595588078123	0.13285528883686	0.887624486271635	0.430617563352247	0.0156265627453626	0.0340271036651391	45	275
89	0.927750909607969	0.735017248222599	0.375986544037877	0.333033009291879	0.897051561209709	0.262677407692786	0.116624922320197	0.972820136642371	0.821372041136715	0.77470076421762	0.136595588078123	0.13285528883686	0.887624486271635	0.430617563352247	0.00946096810051747	0.024337582750309	45	300
90	0.956181408254658	0.649136152790114	0.477531026359636	0.460579031778317	0.897051561209709	0.262677407692786	0.123883130517966	0.859700302557728	0.698747669317035	0.690112075777398	0.332756596444315	0.316498922638722	0.887624486271635	0.430617563352247	0.0156265627453626	0.0340271036651391	45	325
91	0.956181408254658	0.649136152790114	0.375986544037877	0.333033009291879	0.897051561209709	0.262677407692786	0.123883130517966	0.859700302557728	0.698747669317035	0.690112075777398	0.332756596444315	0.316498922638722	0.887624486271635	0.430617563352247	0.0146800167846257	0.0185924252499405	45	350
92	0.956181408254658	0.649136152790114	0.290090379352065	0.244214759717417	0.897051561209709	0.262677407692786	0.0962747535789557	0.708594348132285	0.616624345275784	0.629780240610798	0.332756596444315	0.316498922638722	0.887624486271635	0.430617563352247	0.0102310575213669	0.0349465340501655	45	375
93	0.956181408254658	0.649136152790114	0.373599024800709	0.345254282047337	0.621748430865387	0.578371090353936	0.0962747535789557	0.708594348132285	0.616624345275784	0.629780240610798	0.332756596444315	0.316498922638722	0.887624486271635	0.430617563352247	0.0256216083050265	0.0288717378827281	45	400
94	0.956181408254658	0.649136152790114	0.324614528649024	0.264209614031061	0.621748430865387	0.578371090353936	0.20023473438405	0.409125598424671	0.945275223974714	0.98729602381983	0.236427756742752	0.218585767189618	0.887624486271635	0.430617563352247	0.0638765770290603	0.020698859560987	45	450
95	0.956181408254658	0.649136152790114	0.296304809627772	0.267712818700215	0.872634392222462	0.216630520778703	0.211656525477171	0.74700635967173	0.892963662528308	0.96668970591246	0.12640481044562	0.103126905093172	0.634411969139833	0.284287000060635	0.0529957986997933	0.0222780171239875	45	500
96	0.469552910303308	0.804392463447488	0.374224557993126	0.302305968191811	0.72665451972386	0.519051815896993	0.294999713915603	0.867364274816634	0.428876922036039	0.386266945963857	0.168223781500684	0.209004735033594	0.266227589175687	0.414885941185197	0.706273385814116	0.510172640894177	50	10
97	0.989625030583433	0.587992060917947	0.925885429792991	0.720244583287499	0.932072713727137	0.635675729363282	0.989158324257166	0.659838820124001	0.717723794356605	0.988618284307057	0.0826948398084205	0.024401904554322	0.196971114884167	0.577234216953723	0.0948551047180428	0.100890947601165	50	15
98	0.927671055497317	0.743089114575029	0.490534092308918	0.527183027444682	0.805010733962471	0.131072178301161	0.284173067177841	0.62024581235336	0.343303826162938	0.528036186539847	0.0275621888046473	0.024226525441171	0.526292654651983	0.581507848112819	0.0201353062201133	0.0698228871622059	50	25
99	0.943261002262837	0.649136152790114	0.321287618700197	0.342328527917958	0.722935035815818	0.545619440564944	0.177414977160685	0.4133364631118	0.697349214057444	0.9635378173802	0.100468727548526	0.135049948689506	0.952875425060986	0.827267128582072	0.00650935832292562	0.00411936851201333	50	50
