TCGA_BR_PFS	TCGA_BR_OS	META_BR_PFS	META_BR_OS	TCGA_SKCM_PFS	TCGA_SKCM_OS	TCGA_LUAD_PFS	TCGA_LUAD_OS	TCGA_LUSC_PFS	TCGA_LUSC_OS	TCGA_HNSC_PFS	TCGA_HNSC_OS	TCGA_COAD_PFS	TCGA_COAD_OS	TCGA_KIRC_PFS	TCGA_KIRC_OS	train_prop	ntrees	PC
0.641589734	0.515446134	0.15281344	0.071940581	0.160088771	0.214844333	0.813978184	0.866526041	0.205793135	0.349139559	0.176886331	0.252886853	0.197546736	0.50195692	0.58035461	0.232365713	60	350	1
0.51131988	0.411401117	0.199154368	0.095730154	0.160088771	0.214844333	0.857339893	0.842023654	0.180726243	0.322430089	0.201686462	0.29614109	0.197546736	0.50195692	0.641577496	0.262862165	60	375	1
0.621930305	0.505956212	0.166858562	0.078096922	0.160088771	0.214844333	0.864671335	0.838232427	0.16464932	0.296727402	0.229241951	0.341818721	0.197546736	0.50195692	0.514266069	0.188295816	60	400	1
0.51131988	0.411401117	0.141905625	0.057386038	0.160088771	0.214844333	0.944082819	0.731524052	0.13243201	0.252944269	0.190300982	0.270059719	0.16862997	0.467770148	0.492874975	0.166609961	60	450	1
0.529075467	0.419786363	0.139930292	0.063718067	0.160088771	0.214844333	0.944082819	0.731524052	0.151043923	0.267476229	0.233761187	0.329825397	0.154022508	0.444999241	0.418525911	0.136937453	60	500	1
0.417224192	0.591920627	0.281992552	0.177740768	0.008731434	0.052870418	0.98434411	0.761433478	0.974576388	0.789508533	0.309832972	0.339787337	0.398694302	0.60833383	0.261053276	0.193541849	75	10	1
0.68206022	0.53784024	0.249272092	0.129164635	0.070968368	0.076768135	0.399343679	0.971033404	0.564527875	0.856202659	0.223874928	0.174312328	0.153782302	0.465442933	0.317225147	0.231310462	75	15	1
0.347871673	0.785738727	0.104472483	0.062154965	0.038162789	0.150196154	0.328318569	0.603967724	0.866119397	0.791692783	0.684726259	0.873838716	0.371779309	0.566644544	0.054709854	0.035475433	75	25	1
0.641589734	0.515446134	0.339176503	0.179695248	0.045079687	0.059399469	0.521549682	0.891337883	0.241571524	0.495510675	0.144898566	0.127586478	0.222011041	0.380750438	0.093125508	0.030294331	75	50	1
0.764012527	0.593351018	0.236442661	0.128746618	0.025962326	0.07506519	0.708526971	0.951184122	0.603519581	0.755453599	0.244562466	0.262713621	0.238103676	0.494544074	0.251661689	0.09464767	75	75	1
0.465953727	0.384244486	0.308524999	0.172950896	0.025962326	0.07506519	0.84547224	0.903813501	0.410795088	0.382997343	0.186082662	0.214524954	0.150200597	0.388338267	0.197058334	0.069756487	75	100	1
0.716132683	0.378382158	0.415906678	0.232502119	0.072557626	0.155552959	0.841069913	0.825644873	0.461764172	0.421779131	0.189910177	0.163270631	0.136400642	0.375228639	0.121307393	0.044251713	75	175	1
0.771510106	0.405284544	0.346701537	0.18894084	0.072557626	0.155552959	0.862829911	0.817128551	0.498054902	0.525534251	0.223355136	0.24634369	0.167424738	0.417750926	0.203151562	0.07090441	75	190	1
0.716132683	0.378382158	0.315486576	0.181914943	0.05481379	0.141017454	0.858948931	0.819651601	0.394444474	0.441114389	0.232085692	0.251586903	0.209471318	0.467683714	0.241347213	0.100658031	75	200	1
0.842304054	0.443939018	0.346701537	0.18894084	0.072557626	0.155552959	0.925357161	0.781046505	0.366567878	0.409839111	0.222346865	0.187893746	0.23597453	0.498733645	0.185829271	0.080547571	75	225	1
0.842304054	0.443939018	0.300244175	0.159446831	0.072557626	0.155552959	0.893322065	0.799047203	0.394444474	0.441114389	0.231048587	0.192195497	0.23597453	0.498733645	0.166106965	0.07310685	75	250	1
0.842304054	0.443939018	0.300244175	0.159446831	0.072557626	0.155552959	0.871772124	0.811270726	0.354712364	0.473564226	0.241164276	0.183930338	0.179355248	0.430430129	0.156604427	0.070238961	75	275	1
0.842304054	0.443939018	0.29514379	0.152160073	0.072557626	0.155552959	0.903654751	0.793214312	0.394444474	0.441114389	0.241164276	0.183930338	0.179355248	0.430430129	0.145419848	0.065674441	75	300	1
0.842304054	0.443939018	0.29514379	0.152160073	0.072557626	0.155552959	0.903654751	0.793214312	0.451924729	0.491031826	0.283015523	0.212665822	0.268406045	0.547078013	0.112970768	0.053586298	75	325	1
0.842304054	0.443939018	0.29514379	0.152160073	0.05481379	0.141017454	0.853327141	0.819709844	0.451924729	0.491031826	0.283015523	0.212665822	0.268406045	0.547078013	0.156183372	0.070138269	75	350	1
0.842304054	0.443939018	0.253581022	0.127252901	0.05481379	0.141017454	0.968120129	0.75665398	0.394444474	0.441114389	0.283015523	0.212665822	0.268406045	0.547078013	0.175012863	0.077323026	75	375	1
0.842304054	0.443939018	0.256992557	0.116207951	0.05481379	0.141017454	0.917139596	0.782889073	0.394444474	0.441114389	0.23062403	0.166364961	0.268406045	0.547078013	0.156965936	0.070138269	75	400	1
0.842304054	0.443939018	0.253581022	0.127252901	0.05481379	0.141017454	0.828626947	0.898986826	0.451924729	0.491031826	0.283015523	0.212665822	0.195357587	0.451826012	0.175012863	0.077323026	75	450	1
0.842304054	0.443939018	0.253581022	0.127252901	0.05481379	0.141017454	0.888909593	0.863711549	0.451924729	0.491031826	0.301085323	0.327438439	0.252461349	0.516333469	0.146833717	0.065101909	75	500	1
0.116769986	0.094394581	0.107223789	0.053043715	0.376782421	0.513691787	0.588755429	0.628498384	0.660486856	0.785008434	0.709679316	0.926669873	0.107157971	0.72887731	0.64141081	0.582058638	100	10	1
0.490131869	0.101006114	0.231957677	0.063004159	0.179941468	0.299861878	0.312638131	0.571093495	0.783984839	0.694165013	0.093389322	0.527123191	0.968777788	0.573642554	0.252223169	0.096201745	100	15	1
0.37480012	0.103559493	0.08964352	0.040102027	0.279255873	0.23063453	0.741983574	0.657680817	0.823236431	0.894898227	0.584064637	0.698348926	0.233782559	0.490724837	0.228404606	0.071654212	100	25	1
0.384679299	0.249334972	0.104054943	0.043856877	0.167252939	0.193530902	0.925411022	0.574043294	0.500897978	0.460564439	0.475174234	0.808155096	0.582820144	0.884242063	0.214294234	0.047210076	100	50	1
0.306494437	0.158386612	0.106157291	0.051769808	0.165066962	0.339478689	0.877637941	0.848926253	0.184428252	0.199948388	0.491216759	0.811072669	0.201020254	0.452389756	0.085353893	0.024995823	100	75	1
0.407586289	0.165125199	0.089147691	0.039848052	0.083556152	0.1141516	0.903139777	0.700729254	0.462262818	0.544190563	0.348380792	0.580589648	0.420194439	0.673886924	0.221648312	0.073686161	100	100	1
0.494268068	0.435047074	0.09927063	0.04720522	0.091876002	0.232790601	0.937360023	0.765890529	0.477840897	0.546310516	0.279370178	0.426076357	0.333826599	0.584637654	0.098541032	0.042705368	100	175	1
0.605067068	0.4965483	0.089147691	0.039848052	0.145813692	0.303526614	0.88660803	0.856227642	0.429452629	0.690310113	0.242905672	0.433719158	0.378797733	0.622562277	0.095856264	0.040348676	100	190	1
0.496143685	0.426279212	0.108165477	0.049459822	0.164204941	0.395726304	0.808130869	0.815302525	0.350280037	0.589361296	0.242905672	0.433719158	0.335323446	0.400028569	0.079135934	0.029699997	100	200	1
0.605067068	0.521907298	0.060642814	0.026074842	0.164204941	0.395726304	0.757514559	0.844412486	0.308368945	0.512011484	0.259629384	0.388385979	0.378797733	0.622562277	0.142624341	0.054254669	100	225	1
0.496143685	0.426279212	0.096494947	0.04323309	0.164204941	0.395726304	0.777359724	0.872740883	0.33568708	0.474260155	0.21024437	0.317468041	0.351799462	0.607402658	0.180118392	0.063034452	100	250	1
0.496143685	0.426279212	0.108165477	0.049459822	0.091876002	0.232790601	0.80939771	0.79201725	0.394894213	0.496173578	0.242285513	0.355135064	0.551757324	0.821734609	0.094379787	0.03171059	100	275	1
0.496143685	0.426279212	0.144355157	0.070441479	0.091876002	0.232790601	0.725558543	0.938332353	0.306953878	0.374631118	0.286953544	0.47316211	0.419336431	0.660573861	0.111943515	0.041853768	100	300	1
0.557080003	0.449483981	0.144355157	0.070441479	0.091876002	0.232790601	0.797477673	0.870000088	0.286823363	0.342510355	0.25593896	0.435260075	0.639254766	0.884028131	0.100275331	0.038161536	100	325	1
0.453185278	0.383375064	0.117629335	0.054055332	0.051042047	0.141017454	0.777649901	0.889648844	0.29337941	0.323546859	0.25593896	0.435260075	0.453490348	0.680256035	0.100275331	0.038161536	100	350	1
0.453185278	0.383375064	0.171912562	0.086027998	0.051042047	0.141017454	0.777649901	0.889648844	0.340607953	0.364520598	0.25593896	0.435260075	0.280096658	0.557054089	0.116586155	0.044082884	100	375	1
0.700278192	0.377533735	0.216633122	0.107644674	0.051042047	0.141017454	0.728610763	0.918306828	0.29337941	0.323546859	0.293121725	0.521789897	0.200983733	0.543166374	0.116586155	0.044082884	100	400	1
0.700278192	0.377533735	0.202574055	0.100012055	0.083556152	0.1141516	0.842498113	0.829886366	0.296451155	0.330282798	0.232964616	0.425759849	0.200983733	0.543166374	0.132060656	0.049694339	100	450	1
0.700278192	0.377533735	0.152692731	0.066922657	0.160088771	0.214844333	0.906410282	0.770686971	0.29599798	0.328092697	0.229365362	0.407058583	0.143415128	0.404425968	0.155449417	0.050033014	100	500	1
0.021516687	0.335045305	0.659257497	0.451145927	0.615457211	0.744321169	0.179323769	0.46878927	0.887242376	0.739167222	0.654170374	0.748305491	0.373980187	0.808768367	0.026470199	0.010032982	25	10	2
0.163641106	0.906466636	0.914856594	0.595877721	0.494073733	0.63661639	0.20883381	0.068943379	0.200871959	0.223376035	0.58565811	0.31085947	0.595142195	0.680127741	0.012519208	0.007362173	25	15	2
0.483306511	0.912807163	0.576062256	0.292616227	0.371127572	0.720526556	0.396006977	0.303718706	0.092499889	0.138375365	0.157806169	0.087178266	0.784514841	0.550050848	0.002845749	0.005097985	25	25	2
0.739293786	0.984728451	0.428377682	0.20644722	0.951576494	0.850542263	0.28357947	0.095428521	0.100628155	0.178941909	0.206158085	0.127599932	0.942980969	0.598216168	1.67E-05	4.16E-06	25	50	2
0.448210075	0.592574149	0.315836892	0.238327083	0.516490807	0.638904604	0.315058891	0.114091053	0.062416602	0.038107351	0.254385719	0.216743785	0.747695947	0.296451041	5.69E-05	3.16E-05	25	75	2
0.365787316	0.523706885	0.441892268	0.277167929	0.723250661	0.777605717	0.539011108	0.204171643	0.232507265	0.281278075	0.202578173	0.167266461	0.79858323	0.245923628	5.42E-07	1.34E-07	25	100	2
0.1442406	0.59753923	0.390792382	0.275080838	0.896942214	0.976204498	0.503205913	0.123484461	0.111513619	0.083597263	0.018064392	0.003554117	0.964984377	0.478282371	0.001140697	0.001639531	25	175	2
0.05859245	0.514722942	0.289250074	0.146871375	0.696696895	0.880956206	0.416911974	0.048909184	0.065239424	0.04924565	0.024352033	0.00633352	0.72032375	0.221711179	0.001126272	0.000516604	25	190	2
0.079508411	0.721589517	0.335140175	0.174960242	0.525918921	0.56782701	0.3575655	0.046249668	0.081249377	0.072877452	0.024460255	0.006349377	0.669829721	0.161562278	0.002174572	0.002213554	25	200	2
0.020228523	0.329035355	0.098551635	0.047412604	0.871010412	0.690824295	0.589697943	0.194184993	0.02433727	0.014042287	0.031265947	0.009784911	0.986246449	0.704044228	0.001045911	0.000389557	25	225	2
0.037668871	0.402076763	0.152835909	0.111976374	0.658951344	0.498435343	0.658116186	0.250543773	0.017384602	0.030142401	0.030844517	0.016237267	0.737320017	0.36477587	0.000889691	0.000365771	25	250	2
0.035606344	0.394671895	0.185210878	0.136459135	0.785640545	0.954453104	0.594896976	0.122150955	0.015374723	0.02260486	0.022003943	0.005558778	0.91123774	0.368578025	0.00025357	0.000332892	25	275	2
0.074142737	0.335760202	0.12310784	0.088189224	0.569681682	0.486732542	0.463124487	0.04807995	0.055155943	0.100260134	0.025461617	0.013699718	0.816349452	0.446442555	0.00192993	0.001310329	25	300	2
0.053249114	0.465495474	0.229204236	0.165849156	0.962270086	0.884401048	0.358320148	0.038210743	0.021154246	0.04717015	0.030456181	0.010283957	0.875508363	0.51153681	0.001418957	0.000276734	25	325	2
0.053249114	0.465495474	0.274160388	0.174452431	0.711676194	0.650741148	0.244645941	0.028690529	0.022260395	0.072008559	0.048121011	0.015764378	0.885136315	0.48624829	0.00022864	4.13E-05	25	350	2
0.171698953	0.909215221	0.297794975	0.224714627	0.880091956	0.941883575	0.359143031	0.054862189	0.058305556	0.070122037	0.070752535	0.027823621	0.64229957	0.337580391	0.000676821	0.000222865	25	375	2
0.183840698	0.926116076	0.248984764	0.186660541	0.65669059	0.646991552	0.45682218	0.063071742	0.045786404	0.058861191	0.108597596	0.054680638	0.952955483	0.470337161	0.000168462	5.32E-05	25	400	2
0.087594529	0.590708284	0.201606465	0.131308591	0.785640545	0.954453104	0.254742692	0.023174254	0.021914181	0.030739191	0.061217413	0.01934312	0.769310848	0.439861614	0.000853296	0.000566431	25	450	2
0.087594529	0.590708284	0.201076882	0.130761313	0.604849999	0.71074812	0.490133124	0.111170583	0.015728148	0.034733508	0.040617095	0.017490966	0.960068087	0.509600685	0.003374447	0.002784004	25	500	2
0.786725701	0.446297462	0.408739514	0.114615269	0.398670164	0.564726074	0.600679644	0.779600404	0.315113849	0.641542562	0.633673015	0.495249638	0.38548911	0.97829992	0.076633218	0.087415219	30	10	2
0.954031434	0.635410395	0.294108197	0.074289222	0.955592184	0.504904711	0.336057521	0.086469734	0.502774934	0.914433229	0.429496047	0.712608438	0.355009866	0.827263498	0.244018518	0.127899316	30	15	2
0.851937062	0.388153252	0.890130153	0.478039735	0.951042679	0.408251528	0.18084188	0.088231666	0.285418183	0.473910623	0.850076469	0.844680714	0.797734895	0.885220361	0.514421072	0.275610694	30	25	2
0.200873775	0.320143346	0.795355731	0.891682436	0.838677222	0.82175771	0.738672893	0.099599382	0.330552625	0.531748551	0.939117087	0.282832592	0.413510827	0.901456825	0.713362897	0.702189498	30	50	2
0.488762749	0.707974315	0.728144763	0.37347188	0.904945531	0.729120464	0.217426191	0.399507644	0.358995357	0.493872046	0.70992611	0.308384664	0.661732655	0.399698336	0.931169392	0.920364291	30	75	2
0.086130634	0.311082271	0.714410265	0.318315479	0.672390674	0.618259109	0.825953787	0.058574888	0.447997561	0.665071437	0.206882066	0.179625365	0.330997072	0.823413715	0.1704529	0.280206123	30	100	2
0.262076279	0.757554109	0.392200031	0.172507319	0.696479979	0.636698785	0.125677494	0.280022286	0.164820035	0.260505223	0.94911892	0.4764449	0.829601926	0.282129658	0.922996775	0.746043777	30	175	2
0.262076279	0.757554109	0.546472344	0.179193847	0.696479979	0.636698785	0.126821942	0.291543888	0.15191547	0.279121465	0.91794047	0.324119609	0.671370308	0.226934983	0.916574418	0.91883015	30	190	2
0.279918529	0.734335393	0.771616052	0.289638337	0.638269853	0.922974576	0.566255164	0.418392686	0.650437736	0.89079046	0.020157289	0.015643656	0.39422875	0.617114477	0.34303505	0.449973997	30	200	2
0.204166129	0.64080314	0.766570235	0.355518121	0.816042277	0.977241794	0.800102992	0.199528637	0.520415808	0.820288567	0.045155702	0.015667537	0.505824496	0.501632733	0.648113188	0.563129566	30	225	2
0.279918529	0.734335393	0.542427179	0.167412228	0.955055824	0.73358208	0.630122884	0.261093807	0.481681858	0.773114342	0.019978051	0.008086643	0.460466012	0.558204686	0.524713109	0.606591713	30	250	2
0.331287077	0.956227432	0.668436984	0.221963257	0.980372478	0.783223095	0.551929314	0.147790374	0.465010586	0.747045926	0.02445924	0.006812404	0.467329785	0.467630595	0.838627431	0.798600464	30	275	2
0.331287077	0.956227432	0.439748843	0.158938884	0.737221714	0.546254072	0.529904883	0.13835715	0.478789981	0.804512122	0.032054089	0.011111788	0.445653216	0.481718571	0.663531483	0.626135434	30	300	2
0.331287077	0.956227432	0.576724908	0.229820347	0.430431293	0.158636491	0.800979079	0.246187806	0.762566726	0.882417763	0.093284958	0.047995428	0.459084589	0.473179316	0.79147358	0.723322587	30	325	2
0.455120739	0.932126731	0.521828081	0.200590756	0.514684471	0.192377223	0.428311751	0.135029428	0.683528668	0.978153668	0.083684899	0.08324021	0.613817108	0.401587227	0.696109457	0.712994043	30	350	2
0.449271108	0.932126731	0.552976407	0.232148637	0.357625851	0.180871976	0.524708621	0.182903716	0.95308123	0.868040729	0.112726847	0.174900334	0.415961313	0.584937595	0.832361737	0.869937633	30	375	2
0.449271108	0.932126731	0.709076988	0.295933233	0.316804709	0.18713559	0.842859951	0.242463003	0.944436089	0.809764827	0.128951011	0.077135701	0.47835369	0.542515775	0.807406994	0.77027158	30	400	2
0.467208027	0.922935496	0.497066212	0.180512332	0.406131997	0.211596052	0.755576474	0.469394319	0.675511151	0.878146179	0.081058698	0.071343395	0.499140393	0.419427721	0.822894068	0.79759313	30	450	2
0.356130758	0.978466608	0.640129547	0.275711197	0.412421451	0.211596052	0.882668866	0.410085526	0.756382313	0.80162034	0.086966586	0.081768042	0.51008621	0.404324002	0.709598975	0.824348659	30	500	2
0.376953543	0.29097581	0.152512602	0.254432096	0.250511134	0.381509263	0.026996817	0.028591538	0.253302296	0.161195841	0.468205104	0.198268675	0.457212192	0.301888209	0.102968822	0.132207857	35	10	2
0.209320056	0.203489126	0.016689139	0.075861777	0.125465145	0.32621725	0.001668877	8.89E-05	0.141846699	0.071193455	0.118902836	0.019355379	0.140717974	0.437960079	0.811901127	0.776254841	35	15	2
0.566412384	0.384355472	0.874172172	0.718345367	0.988515291	0.360371567	0.015785671	0.004146842	0.038433392	0.037086243	0.208310443	0.088652665	0.842596612	0.148902928	0.013032667	0.022361752	35	25	2
0.035806551	0.288209398	0.3690641	0.642624704	0.682683387	0.70948297	0.038209364	0.001652345	0.032221014	0.070686561	0.056543917	0.030221645	0.941678134	0.630499095	0.005247451	0.033646642	35	50	2
0.093273908	0.299103341	0.198068299	0.248447815	0.491143261	0.388660266	0.012016595	0.001328577	0.072106243	0.112399285	0.005131338	0.001280471	0.381139159	0.921968736	0.014546751	0.045616841	35	75	2
0.052127901	0.063669956	0.182155656	0.214100127	0.896285746	0.883061503	0.029926953	0.003351304	0.071862367	0.040149974	0.042401697	0.018951268	0.277577617	0.977111351	0.480667665	0.304056668	35	100	2
0.054241698	0.063750114	0.281818297	0.431262735	0.498740826	0.19790956	0.055097348	0.000478367	0.048544698	0.046196637	0.011296282	0.003285116	0.331568262	0.989100016	0.130301744	0.113517644	35	175	2
0.054241698	0.063750114	0.154758823	0.225591539	0.791564797	0.367979065	0.027660184	0.000727023	0.097503728	0.053496802	0.006066199	0.000709536	0.231413353	0.951311785	0.043921327	0.043309762	35	190	2
0.103382671	0.150396913	0.092808662	0.162441267	0.791564797	0.367979065	0.024672138	0.00064263	0.049030283	0.034353017	0.027454194	0.006042369	0.194086279	0.897343169	0.062257057	0.044075348	35	200	2
0.032520802	0.046653138	0.363472786	0.42917043	0.600897059	0.227064222	0.016599574	0.000166834	0.071998657	0.084230217	0.004002996	0.000683063	0.259840782	0.979785638	0.022000386	0.020965803	35	225	2
0.017852658	0.031486794	0.189466824	0.216206548	0.4067641	0.28264319	0.030166108	0.00037772	0.024038099	0.021607023	0.025554127	0.006952682	0.176601053	0.682987798	0.050045954	0.058965954	35	250	2
0.186911422	0.103236287	0.78294541	0.739548867	0.29326755	0.284772876	0.56690237	0.423053608	0.131190475	0.225093137	0.184107139	0.053227822	0.238446982	0.916610774	0.044339796	0.0820294	35	275	2
0.02072594	0.055068644	0.270341601	0.308486055	0.600897059	0.227064222	0.100702911	0.004716494	0.066560737	0.06283532	0.030462712	0.00714738	0.06686448	0.643814375	0.115576445	0.043492638	35	300	2
0.430921646	0.30669557	0.370329461	0.416765335	0.29326755	0.284772876	0.446782403	0.370113231	0.091334913	0.174193424	0.136434789	0.048581153	0.283004282	0.875292749	0.065688479	0.106422908	35	325	2
0.349413264	0.236442861	0.545432923	0.601129526	0.573916829	0.501278765	0.352141688	0.270260976	0.047171212	0.101172088	0.147069549	0.061812169	0.305155821	0.848238129	0.123043504	0.15644137	35	350	2
0.337018727	0.312387245	0.245498012	0.316124634	0.649630324	0.693035812	0.204108882	0.065022367	0.089409728	0.127831351	0.026157704	0.014459508	0.220673043	0.868884551	0.083599484	0.137393481	35	375	2
0.018666841	0.030967467	0.100369628	0.154417607	0.735755198	0.628949757	0.03603623	0.004262282	0.177446862	0.110912304	0.026942826	0.010111421	0.091666812	0.874103176	0.153090734	0.054929675	35	400	2
0.018666841	0.030967467	0.123022727	0.123113907	0.145168166	0.229252686	0.053226182	0.005420332	0.216245566	0.129947734	0.009404504	0.0043116	0.19913376	0.944742736	0.051636487	0.036360553	35	450	2
0.009079332	0.019127618	0.144587406	0.155925822	0.159307651	0.162969401	0.034669441	0.003159366	0.255264872	0.148665312	0.019942762	0.008017997	0.301620641	0.631451186	0.058713172	0.044210417	35	500	2
0.011323271	0.102260748	0.366399658	0.41705809	0.762061664	0.794296944	0.141610058	0.378562977	0.035475188	0.018294882	0.120329821	0.165767708	0.627756795	0.434141016	0.983323813	0.928269896	40	10	2
0.380524558	0.30788316	0.598221543	0.577532534	0.264124383	0.142792131	0.088968902	0.169127007	0.243824618	0.317745962	0.437327208	0.565730473	0.65294521	0.790684603	0.061415861	0.063885869	40	15	2
0.064912437	0.219675857	0.622242874	0.717448522	0.669593701	0.894187184	0.158743442	0.14979299	0.04920422	0.144050513	0.011404185	0.005282518	0.985858144	0.668190859	0.995136409	0.569732731	40	25	2
0.109810304	0.227533499	0.580353279	0.419630805	0.770226847	0.772785741	0.233636781	0.054564506	0.647372432	0.454383516	0.368699549	0.173604293	0.430392507	0.281849919	0.019278999	0.015465673	40	50	2
0.539750882	0.565381214	0.822355729	0.584546475	0.484768494	0.718696505	0.060370271	0.011652854	0.166684753	0.077754361	0.190350101	0.124928602	0.968141765	0.797527612	0.009467833	0.001131603	40	75	2
0.464490163	0.502185978	0.877488111	0.591360987	0.331534578	0.953784876	0.325657838	0.167885316	0.217913886	0.119514346	0.096870461	0.145874457	0.955296351	0.879140404	0.014279545	0.00073216	40	100	2
0.213409237	0.446655651	0.876376483	0.653842054	0.761087271	0.59319753	0.388634058	0.196142251	0.075931917	0.051878421	0.155303659	0.303040809	0.770348102	0.77803274	0.011406298	0.00022167	40	175	2
0.213409237	0.446655651	0.908734812	0.70520512	0.506997161	0.354908196	0.441136584	0.203817037	0.215489609	0.165978269	0.072952885	0.155176817	0.650556314	0.817771669	0.013571396	0.000542909	40	190	2
0.283072881	0.523384759	0.703921411	0.974011826	0.858700741	0.718696505	0.444920344	0.122426817	0.241407234	0.160253116	0.088302538	0.144815622	0.694073938	0.905304477	0.019276145	0.000637102	40	200	2
0.213409237	0.446655651	0.980879873	0.878019241	0.858700741	0.64597144	0.230699267	0.063677422	0.33175012	0.21651547	0.048082163	0.039572666	0.907909883	0.765773072	0.023281338	0.000850719	40	225	2
0.269823254	0.467578699	0.812764508	0.690799149	0.540016305	0.557465117	0.243271711	0.220109105	0.033018702	0.032753021	0.034903502	0.026615971	0.404833258	0.86913789	0.212224733	0.239226825	40	250	2
0.254120137	0.458387773	0.959236288	0.95013011	0.276415168	0.380063724	0.380065941	0.33625533	0.006232196	0.006437859	0.065781656	0.05172995	0.554727129	0.878274935	0.091555701	0.097465304	40	275	2
0.289006458	0.492118302	0.877353235	0.93903142	0.705862459	0.901261985	0.272683991	0.245305903	0.002048268	0.002854264	0.09117813	0.048595982	0.519530613	0.947231987	0.050711278	0.068402237	40	300	2
0.161374568	0.381928281	0.550044972	0.406963213	0.588971059	0.710521891	0.568485715	0.187660805	0.214993963	0.145221224	0.056519911	0.078189841	0.960223348	0.556037495	0.029837758	0.008431851	40	325	2
0.117896353	0.423303275	0.985721537	0.941739476	0.895392842	0.961906493	0.389075616	0.282529049	0.004344782	0.0062057	0.131940321	0.087811829	0.472152575	0.940411426	0.062776705	0.052718133	40	350	2
0.239035333	0.434545034	0.842563459	0.923910745	0.936394121	0.994036015	0.24074289	0.259109407	0.008715142	0.012089474	0.079412768	0.107272753	0.179489403	0.496949924	0.047907037	0.03359554	40	375	2
0.106111934	0.40130955	0.744717486	0.830955233	0.955911427	0.797703384	0.301014608	0.189215298	0.024776373	0.023563846	0.038519255	0.038249128	0.435902724	0.907783991	0.061634458	0.051037311	40	400	2
0.156982592	0.339785383	0.782366038	0.705949412	0.862694327	0.906578855	0.208513416	0.189090759	0.043553248	0.049546144	0.074691547	0.097210871	0.479745249	0.750910592	0.096019326	0.054545913	40	450	2
0.278212412	0.478756525	0.77097196	0.933452322	0.753681984	0.875550735	0.099510609	0.060105124	0.064656064	0.068624853	0.084290826	0.079294211	0.49311216	0.763534253	0.112308235	0.058312616	40	500	2
0.668996103	0.534830912	0.160317088	0.282171153	0.227313625	0.595145125	0.951221936	0.166787656	0.168176225	0.317402448	0.368249943	0.518974695	0.638900929	0.854249137	0.006007784	0.002357388	45	10	2
0.792297485	0.462804898	0.672912297	0.552176673	0.109430279	0.324686184	0.588320185	0.492386223	0.279556471	0.228929319	0.179768135	0.177538152	0.843375916	0.877528629	0.960038902	0.790612302	45	15	2
0.556825872	0.845491434	0.996285853	0.920009014	0.546501573	0.432422022	0.621091428	0.774294945	0.119876288	0.270704889	0.730048272	0.727332584	0.235163314	0.666991822	0.109709201	0.038930424	45	25	2
0.421100961	0.333838493	0.506568794	0.663303713	0.581437903	0.272958581	0.282529767	0.074994217	0.191847621	0.360379733	0.212204142	0.048850048	0.313546917	0.972264625	0.137582583	0.083616719	45	50	2
0.246012426	0.076782274	0.686620513	0.738280584	0.199792634	0.218835451	0.220007471	0.330526677	0.150262534	0.367567126	0.578270766	0.297267446	0.311305853	0.58447954	0.145442544	0.086791925	45	75	2
0.242364695	0.192686806	0.782335212	0.973233775	0.224649777	0.258923169	0.331724197	0.394190088	0.115993572	0.191096578	0.189968072	0.06933163	0.112824622	0.276024592	0.29444831	0.276868993	45	100	2
0.232743355	0.482466869	0.796004042	0.972661221	0.682732017	0.979151465	0.984280702	0.327489406	0.169586694	0.177621328	0.127560557	0.052215316	0.227387027	0.6431775	0.239799376	0.263820707	45	175	2
0.340027642	0.256366883	0.820099709	0.905496849	0.942842752	0.892055241	0.216562892	0.111214686	0.244176165	0.283857522	0.186658043	0.115721418	0.204434586	0.475587984	0.178186814	0.220706062	45	190	2
0.406076296	0.655974933	0.96994267	0.915753071	0.619874909	0.755540202	0.748672821	0.20245055	0.212392287	0.229790255	0.07591502	0.023133317	0.19390281	0.765535981	0.049372393	0.130837909	45	200	2
0.361184411	0.617135346	0.94568599	0.732310525	0.725395594	0.536490363	0.862362357	0.311291716	0.205108369	0.19964204	0.247581001	0.153360517	0.211180771	0.623242046	0.077132209	0.247815813	45	225	2
0.276573921	0.531981298	0.817335481	0.971479031	0.725395594	0.536490363	0.949058137	0.295146553	0.171852155	0.201273649	0.245488647	0.169711724	0.125728059	0.466837527	0.119873494	0.318808101	45	250	2
0.216419321	0.46093578	0.604721851	0.703331069	0.55548416	0.376362755	0.992063234	0.357892442	0.261833366	0.419801689	0.101145009	0.061194234	0.072981144	0.279430853	0.135522713	0.22032564	45	275	2
0.216419321	0.46093578	0.825987091	0.945620128	0.698014938	0.715655122	0.693138889	0.617282563	0.184105713	0.379112124	0.058933371	0.047561059	0.196565456	0.468166954	0.120081066	0.204798949	45	300	2
0.182273425	0.418342352	0.79836428	0.920713385	0.591511613	0.8107283	0.976396416	0.318870317	0.137287389	0.282902665	0.036418386	0.044446939	0.184132709	0.455837369	0.080510659	0.218002232	45	325	2
0.159695641	0.373244754	0.974868706	0.802874572	0.602486737	0.978584653	0.678713203	0.566846564	0.129800008	0.316066015	0.060309613	0.062248138	0.140166052	0.405759936	0.061840178	0.253107294	45	350	2
0.159695641	0.373244754	0.792355795	0.959398397	0.794178989	0.922208662	0.711160203	0.487574001	0.197899138	0.412166565	0.092629371	0.099218826	0.132574761	0.394477255	0.063734415	0.220988625	45	375	2
